Start Time,End Time,Product Type,Station,Scrap Used,Time
10/20/20 11:46:40,10/20/20 11:54:36,O23_FA,FA_Drill_1,FALSO,7.933333333
10/20/20 11:54:39,10/20/20 13:01:27,O23_FA,FA_Drill_1,FALSO,66.8
10/20/20 13:01:30,10/20/20 13:08:57,O23_FA,FA_Drill_1,FALSO,7.450000002
10/20/20 13:09:01,10/20/20 13:16:25,O23_FA,FA_Drill_1,FALSO,7.400000001
10/21/20 11:40:22,10/21/20 11:47:17,O23_FA,FA_Drill_1,FALSO,6.91666667
10/21/20 11:47:21,10/21/20 11:54:11,O23_FA,FA_Drill_1,FALSO,6.833333338
10/21/20 11:54:14,10/21/20 13:02:11,O23_FA,FA_Drill_1,FALSO,67.95
10/21/20 13:02:15,10/21/20 13:09:46,O23_FA,FA_Drill_1,FALSO,7.516666664
10/21/20 13:09:50,10/21/20 13:17:31,O23_FA,FA_Drill_1,FALSO,7.683333338
10/21/20 13:17:34,10/21/20 13:25:40,O23_FA,FA_Drill_1,FALSO,8.100000008
10/21/20 13:25:44,10/21/20 13:32:16,O23_FA,FA_Drill_1,FALSO,6.533333331
10/22/20 11:52:14,10/22/20 13:00:01,O23_FA,FA_Drill_1,FALSO,67.78333334
10/22/20 13:00:04,10/22/20 13:07:58,O23_FA,FA_Drill_1,FALSO,7.900000003
10/22/20 13:08:01,10/22/20 13:14:23,O23_FA,FA_Drill_1,FALSO,6.366666667
10/22/20 13:14:27,10/22/20 13:21:31,O23_FA,FA_Drill_1,FALSO,7.066666663
10/22/20 13:21:35,10/22/20 13:29:35,O23_FA,FA_Drill_1,FALSO,7.999999995
10/22/20 13:29:38,10/22/20 13:36:42,O23_FA,FA_Drill_1,FALSO,7.066666674
10/22/20 13:36:46,10/22/20 13:44:06,O23_FA,FA_Drill_1,FALSO,7.333333329
10/22/20 13:44:10,10/22/20 13:50:54,O23_FA,FA_Drill_1,FALSO,6.733333336
10/23/20 11:53:32,10/23/20 13:00:34,O23_FA,FA_Drill_1,FALSO,67.03333334
10/23/20 13:00:37,10/23/20 13:07:16,O23_FA,FA_Drill_1,FALSO,6.649999993
10/23/20 13:07:20,10/23/20 13:15:23,O23_FA,FA_Drill_1,FALSO,8.049999996
10/23/20 13:15:26,10/23/20 13:22:53,O23_FA,FA_Drill_1,FALSO,7.450000002
10/23/20 13:22:57,10/23/20 13:31:00,O23_FA,FA_Drill_1,FALSO,8.050000006
9/28/20 13:50:08,,O24_FA,FA_Drill_1,FALSO,-63507710.13
9/28/20 13:57:59,9/28/20 14:06:54,O24_FA,FA_Drill_1,FALSO,8.916666666
9/28/20 14:06:58,9/28/20 14:14:25,O24_FA,FA_Drill_1,FALSO,7.450000002
9/28/20 14:14:29,9/28/20 14:23:38,O24_FA,FA_Drill_1,FALSO,9.149999991
9/28/20 14:23:41,9/28/20 14:33:31,O24_FA,FA_Drill_1,FALSO,9.833333337
9/28/20 14:33:34,9/28/20 14:42:51,O24_FA,FA_Drill_1,FALSO,9.283333335
9/28/20 14:42:54,9/28/20 14:50:14,O24_FA,FA_Drill_1,FALSO,7.333333329
9/29/20 13:56:22,9/29/20 14:05:11,O24_FA,FA_Drill_1,FALSO,8.816666664
9/29/20 14:05:15,9/29/20 14:13:59,O24_FA,FA_Drill_1,FALSO,8.733333332
9/29/20 14:14:03,9/29/20 14:23:33,O24_FA,FA_Drill_1,FALSO,9.5
9/29/20 14:23:36,9/29/20 14:32:21,O24_FA,FA_Drill_1,FALSO,8.750000002
9/29/20 14:32:25,9/29/20 14:41:50,O24_FA,FA_Drill_1,FALSO,9.416666668
9/29/20 14:41:54,9/29/20 14:50:35,O24_FA,FA_Drill_1,FALSO,8.683333331
9/29/20 14:50:38,9/29/20 15:00:29,O24_FA,FA_Drill_1,FALSO,9.849999998
9/29/20 15:00:32,9/29/20 15:09:47,O24_FA,FA_Drill_1,FALSO,9.250000004
9/29/20 15:09:51,9/29/20 15:17:44,O24_FA,FA_Drill_1,FALSO,7.883333332
9/29/20 15:17:47,9/29/20 15:26:44,O24_FA,FA_Drill_1,FALSO,8.950000007
9/29/20 15:26:48,9/29/20 15:36:19,O24_FA,FA_Drill_1,FALSO,9.51666667
9/30/20 13:34:47,9/30/20 13:44:38,O24_FA,FA_Drill_1,FALSO,9.850000008
9/30/20 13:44:42,9/30/20 13:53:08,O24_FA,FA_Drill_1,FALSO,8.433333335
9/30/20 13:53:11,9/30/20 14:02:03,O24_FA,FA_Drill_1,FALSO,8.866666665
,9/30/20 14:11:53,O24_FA,FA_Drill_1,FALSO,63510611.88
9/30/20 14:11:57,9/30/20 14:20:43,O24_FA,FA_Drill_1,FALSO,8.766666662
10/1/20 14:02:08,10/1/20 14:10:17,O24_FA,FA_Drill_1,FALSO,8.149999998
10/1/20 14:10:20,10/1/20 14:20:03,O24_FA,FA_Drill_1,FALSO,9.716666664
10/1/20 14:20:07,10/1/20 14:29:11,O24_FA,FA_Drill_1,FALSO,9.06666667
10/2/20 11:47:43,10/2/20 11:57:15,O24_FA,FA_Drill_1,FALSO,9.53333333
10/2/20 11:57:19,10/2/20 13:06:24,O24_FA,FA_Drill_1,FALSO,69.08333334
10/2/20 13:06:28,10/2/20 13:15:41,O24_FA,FA_Drill_1,FALSO,9.216666663
10/2/20 13:15:44,10/2/20 13:24:17,O24_FA,FA_Drill_1,FALSO,8.550000008
10/2/20 13:24:21,10/2/20 13:33:23,O24_FA,FA_Drill_1,FALSO,9.033333339
10/5/20 13:37:28,10/5/20 13:46:27,O24_FA,FA_Drill_1,FALSO,8.983333338
10/5/20 14:05:42,10/5/20 14:14:26,O24_FA,FA_Drill_1,FALSO,8.733333342
10/5/20 14:14:30,10/5/20 14:23:04,O24_FA,FA_Drill_1,FALSO,8.566666668
10/6/20 13:33:19,10/6/20 13:42:45,O24_FA,FA_Drill_1,FALSO,9.433333338
10/6/20 13:42:48,10/6/20 13:51:24,O24_FA,FA_Drill_1,FALSO,8.600000009
10/6/20 13:51:28,10/6/20 14:00:21,O24_FA,FA_Drill_1,FALSO,8.883333335
10/6/20 14:00:24,10/6/20 14:09:00,O24_FA,FA_Drill_1,FALSO,8.599999999
10/6/20 14:17:57,10/6/20 14:26:49,O24_FA,FA_Drill_1,FALSO,8.866666665
10/6/20 14:26:52,10/6/20 14:36:21,O24_FA,FA_Drill_1,FALSO,9.483333339
10/7/20 13:32:49,10/7/20 13:42:49,O24_FA,FA_Drill_1,FALSO,10
10/7/20 13:42:53,10/7/20 13:52:14,O24_FA,FA_Drill_1,,9.349999996
10/7/20 13:52:18,10/7/20 14:01:11,O24_FA,FA_Drill_1,FALSO,8.883333335
,10/7/20 14:09:09,O24_FA,FA_Drill_1,FALSO,63520689.15
10/7/20 14:09:13,10/7/20 14:18:03,O24_FA,FA_Drill_1,FALSO,8.833333334
10/7/20 14:18:06,10/7/20 14:27:06,O24_FA,FA_Drill_1,FALSO,8.999999998
10/7/20 14:27:10,10/7/20 14:36:20,O24_FA,FA_Drill_1,FALSO,9.166666662
10/8/20 14:41:40,10/8/20 14:49:36,O24_FA,FA_Drill_1,FALSO,7.933333333
10/8/20 14:49:39,10/8/20 14:59:44,O24_FA,FA_Drill_1,FALSO,10.08333333
10/8/20 14:59:47,10/8/20 15:08:48,O24_FA,FA_Drill_1,FALSO,9.016666668
10/9/20 13:12:50,10/9/20 13:22:16,O24_FA,FA_Drill_1,FALSO,9.433333338
10/9/20 13:22:20,10/9/20 13:30:55,O24_FA,FA_Drill_1,FALSO,8.583333339
10/9/20 13:30:58,10/9/20 13:39:47,O24_FA,FA_Drill_1,FALSO,8.816666674
10/9/20 13:39:51,10/9/20 13:48:28,O24_FA,FA_Drill_1,FALSO,8.616666669
10/9/20 13:48:31,10/9/20 13:57:04,O24_FA,FA_Drill_1,FALSO,8.549999997
,10/9/20 14:05:58,O24_FA,FA_Drill_1,FALSO,63523565.97
10/12/20 11:34:07,10/12/20 11:42:41,O24_FA,FA_Drill_1,FALSO,8.566666668
10/12/20 11:51:22,10/12/20 11:59:43,O24_FA,FA_Drill_1,FALSO,8.349999993
10/12/20 11:59:47,10/12/20 13:08:24,O24_FA,FA_Drill_1,FALSO,68.61666667
10/12/20 13:08:27,10/12/20 13:17:12,O24_FA,FA_Drill_1,FALSO,8.750000002
10/13/20 13:30:39,10/13/20 13:38:33,O24_FA,FA_Drill_1,FALSO,7.900000003
10/13/20 13:38:37,10/13/20 13:47:34,O24_FA,FA_Drill_1,FALSO,8.949999997
10/13/20 13:47:37,10/13/20 13:57:49,O24_FA,FA_Drill_1,FALSO,10.2
10/13/20 13:57:53,10/13/20 14:06:12,O24_FA,FA_Drill_1,FALSO,8.316666662
10/13/20 14:06:16,10/13/20 14:15:40,O24_FA,FA_Drill_1,FALSO,9.399999997
10/14/20 13:30:26,10/14/20 13:39:42,O24_FA,FA_Drill_1,FALSO,9.266666675
10/14/20 13:39:46,10/14/20 13:48:26,O24_FA,FA_Drill_1,FALSO,8.66666667
10/14/20 13:48:30,10/14/20 13:57:09,O24_FA,FA_Drill_1,FALSO,8.65
10/14/20 13:57:12,10/14/20 14:05:44,O24_FA,FA_Drill_1,FALSO,8.533333337
10/14/20 14:05:47,10/14/20 14:15:11,O24_FA,FA_Drill_1,FALSO,9.399999997
10/14/20 14:15:14,10/14/20 14:23:23,O24_FA,FA_Drill_1,FALSO,8.149999998
10/14/20 14:23:27,10/14/20 14:33:13,O24_FA,FA_Drill_1,FALSO,9.766666676
10/15/20 13:37:41,10/15/20 13:46:12,O24_FA,FA_Drill_1,FALSO,8.516666667
,10/15/20 13:53:44,O24_FA,FA_Drill_1,FALSO,63532193.73
10/15/20 13:53:48,10/15/20 14:02:26,O24_FA,FA_Drill_1,FALSO,8.633333329
10/15/20 14:02:30,10/15/20 14:11:16,O24_FA,FA_Drill_1,FALSO,8.766666662
,10/15/20 14:21:20,O24_FA,FA_Drill_1,FALSO,63532221.33
10/15/20 14:21:24,10/15/20 14:29:43,O24_FA,FA_Drill_1,FALSO,8.316666672
10/16/20 13:19:05,10/16/20 13:28:37,O24_FA,FA_Drill_1,FALSO,9.53333333
10/16/20 13:36:27,10/16/20 13:44:55,O24_FA,FA_Drill_1,FALSO,8.466666666
10/16/20 13:44:58,10/16/20 13:53:13,O24_FA,FA_Drill_1,FALSO,8.250000001
10/19/20 13:17:10,10/19/20 13:26:47,O24_FA,FA_Drill_1,FALSO,9.616666673
10/19/20 13:26:51,10/19/20 13:35:30,O24_FA,FA_Drill_1,FALSO,8.65
10/19/20 13:35:34,10/19/20 13:43:22,O24_FA,FA_Drill_1,FALSO,7.8
10/19/20 13:43:26,10/19/20 13:53:00,O24_FA,FA_Drill_1,FALSO,9.566666671
10/20/20 13:16:28,10/20/20 13:24:59,O24_FA,FA_Drill_1,FALSO,8.516666667
10/20/20 13:25:03,10/20/20 13:34:38,O24_FA,FA_Drill_1,FALSO,9.583333342
10/20/20 13:34:42,10/20/20 13:42:59,O24_FA,FA_Drill_1,FALSO,8.283333331
10/20/20 13:43:03,,O24_FA,FA_Drill_1,FALSO,-63539383.05
10/20/20 13:51:01,10/20/20 13:59:24,O24_FA,FA_Drill_1,FALSO,8.383333334
10/21/20 13:41:31,10/21/20 13:49:54,O24_FA,FA_Drill_1,FALSO,8.383333334
10/21/20 13:49:58,10/21/20 13:58:03,O24_FA,FA_Drill_1,FALSO,8.083333327
10/21/20 13:58:07,10/21/20 14:07:37,O24_FA,FA_Drill_1,FALSO,9.5
10/21/20 14:07:40,10/21/20 14:15:51,O24_FA,FA_Drill_1,FALSO,8.183333329
10/21/20 14:15:55,10/21/20 14:24:51,O24_FA,FA_Drill_1,FALSO,8.933333326
10/21/20 14:24:55,10/21/20 14:33:30,O24_FA,FA_Drill_1,FALSO,8.583333328
10/22/20 13:50:58,10/22/20 13:58:46,O24_FA,FA_Drill_1,FALSO,7.8
10/22/20 13:58:50,10/22/20 14:07:42,O24_FA,FA_Drill_1,FALSO,8.866666665
10/22/20 14:07:45,10/22/20 14:17:49,O24_FA,FA_Drill_1,FALSO,10.06666666
10/22/20 14:17:52,10/22/20 14:27:22,O24_FA,FA_Drill_1,FALSO,9.5
10/22/20 14:36:01,10/22/20 14:44:39,O24_FA,FA_Drill_1,FALSO,8.633333329
10/22/20 14:44:42,10/22/20 14:52:39,O24_FA,FA_Drill_1,FALSO,7.950000004
10/22/20 15:00:36,10/22/20 15:08:51,O24_FA,FA_Drill_1,FALSO,8.250000001
10/23/20 13:37:25,10/23/20 13:46:34,O24_FA,FA_Drill_1,FALSO,9.149999991
10/23/20 13:56:19,,O24_FA,FA_Drill_1,FALSO,-63543716.32
10/23/20 14:05:33,10/23/20 14:14:45,O24_FA,FA_Drill_1,FALSO,9.200000003
10/23/20 14:14:49,10/23/20 14:23:36,O24_FA,FA_Drill_1,FALSO,8.783333333
9/28/20 10:40:13,9/28/20 10:49:20,,FA_Drill_1,FALSO,9.116666671
9/28/20 11:08:00,9/28/20 11:14:07,,FA_Drill_1,FALSO,6.116666672
9/28/20 11:50:32,9/28/20 11:57:11,,FA_Drill_1,FALSO,6.650000004
9/29/20 8:29:00,9/29/20 8:35:33,,FA_Drill_1,FALSO,6.550000001
9/29/20 10:09:18,9/29/20 10:18:52,,FA_Drill_1,FALSO,9.566666661
9/29/20 11:22:16,9/29/20 11:27:50,,FA_Drill_1,FALSO,5.566666669
9/29/20 13:34:24,9/29/20 13:41:52,,FA_Drill_1,FALSO,7.466666662
9/30/20 10:45:48,9/30/20 10:54:42,,FA_Drill_1,FALSO,8.900000006
9/30/20 10:54:45,9/30/20 11:04:36,,FA_Drill_1,FALSO,9.849999998
9/30/20 11:42:53,9/30/20 11:49:26,,FA_Drill_1,FALSO,6.550000001
10/1/20 10:24:34,10/1/20 10:32:55,,FA_Drill_1,FALSO,8.350000003
10/1/20 11:01:14,10/1/20 11:07:03,,FA_Drill_1,FALSO,5.816666664
10/1/20 11:07:06,,,FA_Drill_1,FALSO,-63511867.1
10/2/20 10:00:45,10/2/20 10:07:39,,FA_Drill_1,FALSO,6.899999999
10/5/20 8:23:17,10/5/20 8:28:47,,FA_Drill_1,FALSO,5.499999997
10/5/20 8:52:02,10/5/20 8:57:58,,FA_Drill_1,FALSO,5.933333327
10/5/20 9:52:42,10/5/20 9:59:55,,FA_Drill_1,FALSO,7.216666667
10/5/20 13:21:49,10/5/20 13:29:42,,FA_Drill_1,FALSO,7.883333332
10/5/20 13:46:31,10/5/20 13:55:54,,FA_Drill_1,FALSO,9.383333337
10/5/20 13:55:58,10/5/20 14:05:38,,FA_Drill_1,FALSO,9.666666663
10/6/20 8:47:19,10/6/20 8:53:47,,FA_Drill_1,FALSO,6.46666667
10/6/20 9:21:24,10/6/20 9:29:07,,FA_Drill_1,FALSO,7.716666658
10/6/20 11:03:32,10/6/20 11:09:46,,FA_Drill_1,FALSO,6.233333334
10/6/20 14:09:04,10/6/20 14:17:54,,FA_Drill_1,FALSO,8.833333334
10/7/20 8:45:47,10/7/20 8:52:47,,FA_Drill_1,FALSO,7.000000002
10/7/20 9:21:57,10/7/20 9:29:22,,FA_Drill_1,FALSO,7.416666672
10/7/20 10:55:44,10/7/20 11:02:16,,FA_Drill_1,FALSO,6.533333331
10/8/20 8:54:04,10/8/20 9:00:09,,FA_Drill_1,,6.083333341
10/8/20 9:08:10,10/8/20 9:15:26,,FA_Drill_1,FALSO,7.266666668
10/8/20 9:15:30,10/8/20 9:22:36,,FA_Drill_1,FALSO,7.100000004
10/8/20 9:51:50,,,FA_Drill_1,FALSO,-63521871.83
10/8/20 10:08:46,10/8/20 10:16:24,,FA_Drill_1,FALSO,7.633333326
10/8/20 10:16:27,10/8/20 10:24:08,,FA_Drill_1,FALSO,7.683333338
10/8/20 10:41:04,10/8/20 10:49:50,,FA_Drill_1,FALSO,8.766666662
10/8/20 10:49:54,10/8/20 10:58:54,,FA_Drill_1,FALSO,8.999999998
10/12/20 11:42:44,10/12/20 11:51:18,,FA_Drill_1,FALSO,8.566666668
10/14/20 11:07:40,10/14/20 11:13:08,,FA_Drill_1,FALSO,5.466666666
10/15/20 8:23:00,10/15/20 8:28:46,,FA_Drill_1,FALSO,5.766666663
10/15/20 11:12:11,10/15/20 11:18:03,,FA_Drill_1,FALSO,5.866666666
10/16/20 13:28:40,,,FA_Drill_1,FALSO,-63533608.67
10/19/20 9:28:07,10/19/20 9:35:19,,FA_Drill_1,FALSO,7.199999996
10/20/20 9:00:35,10/20/20 9:08:50,,FA_Drill_1,FALSO,8.250000001
10/20/20 10:21:30,10/20/20 10:29:47,,FA_Drill_1,FALSO,8.283333331
10/20/20 10:29:50,10/20/20 10:38:50,,FA_Drill_1,FALSO,8.999999998
10/20/20 10:54:06,10/20/20 11:01:08,,FA_Drill_1,FALSO,7.033333333
10/20/20 11:38:46,10/20/20 11:46:37,,FA_Drill_1,FALSO,7.850000001
10/21/20 8:04:07,10/21/20 8:10:46,,FA_Drill_1,FALSO,6.649999993
10/21/20 13:32:20,10/21/20 13:41:27,,FA_Drill_1,FALSO,9.116666671
10/22/20 14:27:25,10/22/20 14:35:58,,FA_Drill_1,FALSO,8.549999997
10/23/20 10:03:21,10/23/20 10:11:00,,FA_Drill_1,FALSO,7.649999997
9/28/20 8:04:15,9/28/20 8:10:36,B22_FA,FA_Drill_2,FALSO,6.349999997
9/28/20 8:11:57,,B22_FA,FA_Drill_2,FALSO,-63507371.95
9/28/20 8:17:51,9/28/20 8:24:02,B22_FA,FA_Drill_2,FALSO,6.183333333
9/28/20 8:24:04,9/28/20 8:29:45,B22_FA,FA_Drill_2,FALSO,5.683333331
9/28/20 8:29:48,9/28/20 8:35:36,B22_FA,FA_Drill_2,FALSO,5.799999994
9/28/20 8:35:39,9/28/20 8:40:52,B22_FA,FA_Drill_2,FALSO,5.216666671
9/28/20 8:46:28,9/28/20 8:52:40,B22_FA,FA_Drill_2,FALSO,6.200000003
,9/28/20 8:58:33,B22_FA,FA_Drill_2,FALSO,63507418.55
9/29/20 8:11:43,9/29/20 8:17:25,B22_FA,FA_Drill_2,FALSO,5.700000002
9/29/20 8:17:27,9/29/20 8:23:24,B22_FA,FA_Drill_2,FALSO,5.950000008
9/29/20 8:23:27,9/29/20 8:28:58,B22_FA,FA_Drill_2,FALSO,5.516666668
9/29/20 8:34:46,9/29/20 8:40:41,B22_FA,FA_Drill_2,FALSO,5.916666667
,9/29/20 8:46:56,B22_FA,FA_Drill_2,FALSO,63508846.93
9/29/20 8:46:59,9/29/20 8:52:24,B22_FA,FA_Drill_2,FALSO,5.416666676
9/29/20 8:52:26,9/29/20 8:58:21,B22_FA,FA_Drill_2,FALSO,5.916666667
9/30/20 8:03:42,9/30/20 8:09:12,B22_FA,FA_Drill_2,FALSO,5.499999997
9/30/20 8:09:15,9/30/20 8:14:54,B22_FA,FA_Drill_2,FALSO,5.650000001
9/30/20 8:14:56,9/30/20 8:21:38,B22_FA,FA_Drill_2,FALSO,6.700000005
,9/30/20 8:27:01,B22_FA,FA_Drill_2,FALSO,63510267.02
9/30/20 8:27:03,9/30/20 8:32:31,B22_FA,FA_Drill_2,FALSO,5.466666666
9/30/20 8:32:34,9/30/20 8:38:55,B22_FA,FA_Drill_2,FALSO,6.349999997
9/30/20 8:45:44,9/30/20 8:51:56,B22_FA,FA_Drill_2,FALSO,6.200000003
9/30/20 8:51:59,9/30/20 8:58:10,B22_FA,FA_Drill_2,FALSO,6.183333333
10/1/20 8:04:06,10/1/20 8:09:45,B22_FA,FA_Drill_2,FALSO,5.650000001
10/1/20 8:12:03,10/1/20 8:17:35,B22_FA,FA_Drill_2,FALSO,5.533333328
,10/1/20 8:24:14,B22_FA,FA_Drill_2,FALSO,63511704.23
10/1/20 8:24:16,10/1/20 8:31:06,B22_FA,FA_Drill_2,FALSO,6.833333338
10/1/20 8:31:08,10/1/20 8:37:27,B22_FA,FA_Drill_2,FALSO,6.316666666
10/1/20 8:43:43,10/1/20 8:49:54,B22_FA,FA_Drill_2,FALSO,6.183333333
10/2/20 8:11:47,10/2/20 8:18:17,B22_FA,FA_Drill_2,FALSO,6.5
10/2/20 8:18:20,10/2/20 8:24:55,B22_FA,FA_Drill_2,FALSO,6.583333332
10/2/20 8:24:58,10/2/20 8:31:21,B22_FA,FA_Drill_2,FALSO,6.383333327
10/2/20 8:31:24,10/2/20 8:36:46,B22_FA,FA_Drill_2,FALSO,5.366666664
10/2/20 8:36:48,10/2/20 8:42:17,B22_FA,FA_Drill_2,FALSO,5.483333326
10/2/20 8:42:19,10/2/20 8:47:46,B22_FA,FA_Drill_2,FALSO,5.449999996
10/2/20 8:47:49,10/2/20 8:54:00,B22_FA,FA_Drill_2,FALSO,6.183333333
10/2/20 8:54:02,10/2/20 8:59:51,B22_FA,FA_Drill_2,FALSO,5.816666664
10/5/20 8:04:21,10/5/20 8:10:52,B22_FA,FA_Drill_2,FALSO,6.51666666
10/5/20 8:12:06,10/5/20 8:17:41,B22_FA,FA_Drill_2,FALSO,5.583333329
10/5/20 8:17:43,10/5/20 8:24:17,B22_FA,FA_Drill_2,FALSO,6.566666672
10/5/20 8:24:19,10/5/20 8:30:27,B22_FA,FA_Drill_2,FALSO,6.133333332
10/5/20 8:30:29,10/5/20 8:36:34,B22_FA,FA_Drill_2,FALSO,6.08333333
10/5/20 8:36:36,10/5/20 8:42:31,B22_FA,FA_Drill_2,FALSO,5.916666667
10/5/20 8:42:33,10/5/20 8:48:36,B22_FA,FA_Drill_2,FALSO,6.05
,10/5/20 8:54:11,B22_FA,FA_Drill_2,FALSO,63517494.18
10/5/20 8:54:14,,B22_FA,FA_Drill_2,FALSO,-63517494.23
10/6/20 8:04:10,10/6/20 8:10:01,B22_FA,FA_Drill_2,FALSO,5.849999995
10/6/20 8:12:18,10/6/20 8:17:44,B22_FA,FA_Drill_2,FALSO,5.433333336
10/6/20 8:17:46,10/6/20 8:23:15,B22_FA,FA_Drill_2,FALSO,5.483333337
10/6/20 8:24:26,10/6/20 8:30:41,B22_FA,FA_Drill_2,FALSO,6.249999994
10/6/20 8:30:44,10/6/20 8:37:01,B22_FA,FA_Drill_2,FALSO,6.283333335
10/6/20 8:37:03,10/6/20 8:43:18,B22_FA,FA_Drill_2,FALSO,6.250000005
10/6/20 8:43:20,10/6/20 8:49:19,B22_FA,FA_Drill_2,FALSO,5.983333328
10/6/20 8:49:22,10/6/20 8:55:34,B22_FA,FA_Drill_2,FALSO,6.200000003
10/6/20 8:55:36,10/6/20 9:01:22,B22_FA,FA_Drill_2,FALSO,5.766666674
10/7/20 8:04:05,10/7/20 8:10:16,B22_FA,FA_Drill_2,,6.183333333
10/7/20 8:12:06,10/7/20 8:17:55,B22_FA,FA_Drill_2,FALSO,5.816666664
10/7/20 8:17:58,10/7/20 8:24:57,B22_FA,FA_Drill_2,FALSO,6.983333331
10/7/20 8:25:00,10/7/20 8:30:38,B22_FA,FA_Drill_2,FALSO,5.63333333
10/7/20 8:36:15,10/7/20 8:42:35,B22_FA,FA_Drill_2,FALSO,6.333333337
10/7/20 8:42:37,10/7/20 8:48:42,B22_FA,FA_Drill_2,FALSO,6.08333333
10/7/20 8:48:45,10/7/20 8:55:29,B22_FA,FA_Drill_2,FALSO,6.733333336
10/7/20 8:55:31,10/7/20 9:01:41,B22_FA,FA_Drill_2,FALSO,6.166666662
10/8/20 8:04:22,10/8/20 8:10:09,B22_FA,FA_Drill_2,FALSO,5.783333334
10/8/20 8:10:11,10/8/20 8:16:55,B22_FA,FA_Drill_2,FALSO,6.733333336
10/8/20 8:16:57,10/8/20 8:23:12,B22_FA,FA_Drill_2,FALSO,6.250000005
10/8/20 8:23:27,10/8/20 8:30:08,B22_FA,FA_Drill_2,FALSO,6.683333335
10/8/20 8:30:10,10/8/20 8:36:38,B22_FA,FA_Drill_2,FALSO,6.466666659
10/8/20 8:36:41,10/8/20 8:42:16,B22_FA,FA_Drill_2,FALSO,5.583333339
10/8/20 8:42:18,10/8/20 8:48:34,B22_FA,FA_Drill_2,FALSO,6.266666665
10/9/20 8:04:01,10/9/20 8:09:26,B22_FA,FA_Drill_2,FALSO,5.416666665
10/9/20 8:11:26,10/9/20 8:17:37,B22_FA,FA_Drill_2,FALSO,6.183333333
10/9/20 8:17:39,10/9/20 8:23:33,B22_FA,FA_Drill_2,FALSO,5.899999996
10/9/20 8:23:35,10/9/20 8:29:45,B22_FA,FA_Drill_2,FALSO,6.166666673
10/9/20 8:29:48,10/9/20 8:36:01,B22_FA,FA_Drill_2,FALSO,6.216666664
10/9/20 8:36:04,10/9/20 8:42:43,B22_FA,FA_Drill_2,FALSO,6.650000004
10/9/20 8:42:45,10/9/20 8:48:32,B22_FA,FA_Drill_2,FALSO,5.783333334
10/12/20 8:03:54,10/12/20 8:10:20,B22_FA,FA_Drill_2,FALSO,6.433333328
10/12/20 8:11:52,10/12/20 8:17:15,B22_FA,FA_Drill_2,FALSO,5.383333334
10/12/20 8:17:17,,B22_FA,FA_Drill_2,FALSO,-63527537.28
10/12/20 8:23:31,10/12/20 8:30:13,B22_FA,FA_Drill_2,FALSO,6.699999995
10/12/20 8:30:15,10/12/20 8:37:09,B22_FA,FA_Drill_2,FALSO,6.899999999
10/12/20 8:37:11,10/12/20 8:42:47,B22_FA,FA_Drill_2,FALSO,5.599999999
10/12/20 8:42:50,10/12/20 8:49:02,B22_FA,FA_Drill_2,FALSO,6.200000003
10/13/20 8:04:06,10/13/20 8:10:49,B22_FA,FA_Drill_2,FALSO,6.716666665
10/13/20 8:11:59,10/13/20 8:17:11,B22_FA,FA_Drill_2,FALSO,5.2
10/13/20 8:17:14,10/13/20 8:22:59,B22_FA,FA_Drill_2,FALSO,5.750000003
10/13/20 8:23:11,10/13/20 8:28:57,B22_FA,FA_Drill_2,FALSO,5.766666674
10/13/20 8:29:00,10/13/20 8:34:39,B22_FA,FA_Drill_2,FALSO,5.650000001
10/13/20 8:34:42,10/13/20 8:40:27,B22_FA,FA_Drill_2,FALSO,5.750000003
10/13/20 8:40:29,10/13/20 8:45:54,B22_FA,FA_Drill_2,FALSO,5.416666676
10/13/20 8:45:57,,B22_FA,FA_Drill_2,FALSO,-63529005.95
10/13/20 8:52:20,10/13/20 8:58:36,B22_FA,FA_Drill_2,FALSO,6.266666665
10/14/20 8:11:39,10/14/20 8:17:55,B22_FA,FA_Drill_2,FALSO,6.266666665
10/14/20 8:17:57,10/14/20 8:24:11,B22_FA,FA_Drill_2,FALSO,6.233333334
10/14/20 8:24:13,,B22_FA,FA_Drill_2,FALSO,-63530424.22
10/14/20 8:36:22,,B22_FA,FA_Drill_2,FALSO,-63530436.37
10/14/20 8:41:48,10/14/20 8:47:52,B22_FA,FA_Drill_2,FALSO,6.06666667
10/14/20 8:47:54,10/14/20 8:53:36,B22_FA,FA_Drill_2,FALSO,5.700000002
10/15/20 8:03:58,10/15/20 8:09:37,B22_FA,FA_Drill_2,FALSO,5.650000001
10/15/20 8:09:39,10/15/20 8:16:37,B22_FA,FA_Drill_2,FALSO,6.966666671
,10/15/20 8:23:11,B22_FA,FA_Drill_2,FALSO,63531863.18
10/15/20 8:23:21,10/15/20 8:29:24,B22_FA,FA_Drill_2,FALSO,6.05
10/15/20 8:29:27,10/15/20 8:34:41,B22_FA,FA_Drill_2,FALSO,5.233333331
10/15/20 8:34:44,10/15/20 8:40:53,B22_FA,FA_Drill_2,FALSO,6.150000002
10/15/20 8:40:56,10/15/20 8:46:17,B22_FA,FA_Drill_2,FALSO,5.350000004
10/15/20 8:46:19,10/15/20 8:52:28,B22_FA,FA_Drill_2,FALSO,6.150000002
10/15/20 8:52:31,10/15/20 8:57:55,B22_FA,FA_Drill_2,FALSO,5.399999995
10/16/20 8:04:17,,B22_FA,FA_Drill_2,FALSO,-63533284.28
